tick,matlabTime,carlaTime,dt,egoX,egoY,egoZ,egoYaw,egoSpeed,vxDerived,vyDerived,throttle,brake,steerDeg,targetSpeed,decisionState,selectedCandidate,k2Active,feasibleCount,cteApprox,headErrDeg,cumCollisionCount,newEventsThisTick,goalDist
744,82.4320,103.644,0.1109,-32.887,-135.064,0.000,-0.1254,0.012,0.012,-0.002,1.000,0.000,-20.07,4.00,cruise,4,0,5,0.348,-8.49,5172,11,45.623
745,82.5344,103.749,0.1100,-32.888,-135.063,0.000,-0.1259,0.008,0.008,-0.001,1.000,0.000,-20.04,4.00,cruise,4,0,5,0.347,-8.52,5181,9,45.623
746,82.6503,103.867,0.1111,-32.888,-135.063,0.000,-0.1261,0.003,0.003,-0.000,1.000,0.000,-20.03,4.00,cruise,4,0,5,0.346,-8.52,5191,10,45.622
747,82.7536,103.971,0.1079,-32.888,-135.062,0.000,-0.1260,0.004,0.004,-0.001,1.000,0.000,-20.05,4.00,cruise,4,0,5,0.346,-8.52,5200,9,45.622
748,82.8581,104.077,0.1090,-32.887,-135.062,0.000,-0.1260,0.014,0.014,-0.002,1.000,0.000,-20.08,4.00,cruise,4,0,5,0.346,-8.52,5208,8,45.621
749,82.9813,104.194,0.1115,-32.885,-135.061,0.000,-0.1262,0.014,0.014,-0.002,1.000,0.000,-20.10,3.20,merge,4,0,4,0.345,-8.53,5219,11,45.619
750,83.0860,104.299,0.1105,-32.884,-135.060,0.000,-0.1265,0.019,0.019,-0.002,1.000,0.000,-13.47,3.20,merge,5,0,5,0.344,-8.55,5228,9,45.618
751,83.2033,104.419,0.1096,-32.882,-135.059,0.000,-0.1269,0.022,0.022,-0.003,1.000,0.000,-20.05,3.20,merge,4,0,5,0.343,-8.57,5238,10,45.616
752,83.3091,104.526,0.1107,-32.881,-135.057,0.000,-0.1275,0.015,0.015,-0.002,1.000,0.000,-20.15,3.20,merge,4,0,6,0.341,-8.60,5247,9,45.614
753,83.4158,104.632,0.1094,-32.880,-135.056,0.000,-0.1278,0.013,0.013,-0.002,1.000,0.000,-20.16,3.20,merge,4,0,6,0.340,-8.63,5256,9,45.613
754,83.5203,104.737,0.1087,-32.879,-135.055,0.000,-0.1282,0.010,0.010,-0.001,1.000,0.000,-20.16,3.20,merge,4,0,6,0.339,-8.64,5265,9,45.611
755,83.6377,104.854,0.1116,-32.879,-135.054,0.000,-0.1287,0.011,0.011,-0.001,1.000,0.000,-20.15,3.20,merge,4,0,6,0.338,-8.67,5275,10,45.610
756,83.7429,104.960,0.1070,-32.879,-135.053,0.000,-0.1290,0.015,0.015,-0.002,1.000,0.000,-20.15,3.20,merge,4,0,6,0.337,-8.69,5284,9,45.609
757,83.8471,105.065,0.1087,-32.879,-135.052,0.000,-0.1294,0.006,0.006,-0.001,1.000,0.000,-20.13,3.20,merge,4,0,5,0.336,-8.72,5293,9,45.609
758,83.9645,105.182,0.1109,-32.880,-135.052,0.000,-0.1298,0.003,0.003,-0.000,1.000,0.000,-20.10,3.20,merge,4,0,5,0.336,-8.74,5303,10,45.609
759,84.0699,105.287,0.1101,-32.880,-135.051,0.000,-0.1299,0.004,0.004,-0.001,1.000,0.000,-13.50,3.20,merge,15,0,1,0.335,-8.74,5312,9,45.608
760,84.1898,105.405,0.1096,-32.879,-135.051,0.000,-0.1300,0.014,0.014,-0.002,1.000,0.000,-6.92,3.20,merge,14,0,2,0.334,-8.75,5322,10,45.607
761,84.3013,105.515,0.1100,-32.878,-135.049,0.000,-0.1303,0.018,0.018,-0.002,1.000,0.000,-0.32,3.20,merge,14,0,2,0.333,-8.77,5331,9,45.606
762,84.4050,105.623,0.1099,-32.877,-135.047,0.000,-0.1311,0.032,0.032,-0.004,1.000,0.000,6.27,3.20,merge,14,0,2,0.331,-8.81,5340,9,45.603
763,84.5125,105.731,0.1098,-32.875,-135.044,0.000,-0.1320,0.024,0.023,-0.003,1.000,0.000,12.86,3.20,merge,13,0,3,0.328,-8.86,5349,9,45.600
764,84.6167,105.835,0.1096,-32.874,-135.042,0.000,-0.1330,0.026,0.025,-0.003,1.000,0.000,19.44,3.20,merge,13,0,3,0.326,-8.92,5358,9,45.597
765,84.7388,105.954,0.1101,-32.872,-135.039,0.000,-0.1341,0.029,0.028,-0.004,1.000,0.000,12.83,3.20,merge,3,0,5,0.323,-8.98,5368,10,45.594
766,84.8439,106.060,0.1118,-32.871,-135.037,0.000,-0.1349,0.014,0.014,-0.002,1.000,0.000,6.12,3.20,merge,4,0,4,0.321,-9.03,5377,9,45.592
767,84.9626,106.175,0.1099,-32.871,-135.035,0.000,-0.1357,0.029,0.029,-0.004,1.000,0.000,-0.47,3.20,merge,4,0,4,0.319,-9.08,5387,10,45.589
768,85.0626,106.280,0.1097,-32.870,-135.032,0.000,-0.1366,0.021,0.021,-0.003,1.000,0.000,-7.05,3.20,merge,4,0,4,0.316,-9.13,5396,9,45.587
769,85.1798,106.395,0.1105,-32.869,-135.030,0.000,-0.1375,0.019,0.019,-0.003,1.000,0.000,-13.68,3.20,merge,4,0,4,0.314,-9.18,5406,10,45.585
770,85.2821,106.499,0.1091,-32.869,-135.029,0.000,-0.1381,0.009,0.009,-0.001,1.000,0.000,-20.23,3.20,merge,2,0,2,0.313,-9.21,5415,9,45.584
771,85.3983,106.614,0.1100,-32.869,-135.028,0.000,-0.1385,0.005,0.005,-0.001,1.000,0.000,-20.11,3.20,follow,4,0,4,0.312,-9.23,5425,10,45.583
772,85.5019,106.719,0.1105,-32.869,-135.027,0.000,-0.1387,0.001,0.001,-0.000,1.000,0.000,-20.10,3.20,follow,4,0,6,0.311,-9.25,5434,9,45.582
773,85.6180,106.834,0.1099,-32.869,-135.026,0.000,-0.1390,0.007,0.007,-0.001,1.000,0.000,-20.09,3.20,follow,4,0,6,0.311,-9.26,5444,10,45.582
774,85.7229,106.940,0.1100,-32.869,-135.026,0.000,-0.1391,0.005,0.005,-0.001,1.000,0.000,-20.09,3.20,follow,4,0,7,0.310,-9.27,5453,9,45.581
775,85.8301,107.047,0.1103,-32.868,-135.025,0.000,-0.1393,0.011,0.011,-0.002,1.000,0.000,-20.11,3.20,follow,4,0,6,0.309,-9.28,5462,9,45.580
776,85.9485,107.165,0.1105,-32.867,-135.024,0.000,-0.1395,0.009,0.009,-0.001,1.000,0.000,-20.12,3.20,follow,4,0,6,0.308,-9.29,5472,10,45.579
777,86.0552,107.272,0.1101,-32.867,-135.024,0.000,-0.1397,0.007,0.007,-0.001,1.000,0.000,-20.13,3.20,follow,4,0,5,0.308,-9.30,5481,9,45.578
778,86.1766,107.390,0.1120,-32.866,-135.023,0.000,-0.1400,0.009,0.009,-0.001,1.000,0.000,-26.85,3.20,follow,2,0,2,0.307,-9.32,5491,10,45.577
779,86.2842,107.497,0.1106,-32.866,-135.022,0.000,-0.1402,0.003,0.003,-0.000,1.000,0.000,-33.48,3.20,follow,1,0,1,0.306,-9.33,5500,9,45.576
780,86.3879,107.602,0.1103,-32.866,-135.022,0.000,-0.1404,0.008,0.007,-0.001,1.000,0.000,-35.00,3.20,follow,1,0,1,0.306,-9.34,5509,9,45.576
781,86.5044,107.721,0.1107,-32.867,-135.021,0.000,-0.1406,0.006,0.005,-0.001,1.000,0.000,-28.36,3.20,follow,4,0,5,0.306,-9.35,5519,10,45.576
782,86.6116,107.827,0.1104,-32.867,-135.021,0.000,-0.1406,0.004,0.004,-0.001,1.000,0.000,-21.73,3.20,follow,5,0,6,0.305,-9.36,5528,9,45.576
783,86.7165,107.935,0.1119,-32.867,-135.021,0.000,-0.1408,0.006,0.006,-0.001,1.000,0.000,-15.02,3.20,follow,5,0,6,0.305,-9.36,5536,8,45.576
784,86.8339,108.050,0.1119,-32.867,-135.020,0.000,-0.1408,0.001,0.001,-0.000,1.000,0.000,-8.96,3.20,follow,5,0,6,0.304,-9.37,5547,11,45.575
785,86.9505,108.166,0.1110,-32.866,-135.019,0.000,-0.1411,0.012,0.012,-0.002,1.000,0.000,-8.98,3.20,merge,5,0,6,0.303,-9.38,5557,10,45.574
786,87.0516,108.269,0.1088,-32.865,-135.018,0.000,-0.1416,0.018,0.018,-0.003,1.000,0.000,-8.98,3.20,merge,5,0,6,0.302,-9.41,5565,8,45.572
787,87.1697,108.386,0.1100,-32.864,-135.016,0.000,-0.1421,0.015,0.015,-0.002,1.000,0.000,-8.99,2.80,avoid,5,0,5,0.300,-9.44,5575,10,45.571
788,87.2788,108.491,0.1102,-32.864,-135.015,0.000,-0.1423,0.006,0.006,-0.001,1.000,0.000,-15.60,2.80,avoid,2,0,2,0.300,-9.46,5584,9,45.570
789,87.3921,108.606,0.1109,-32.864,-135.015,0.000,-0.1426,0.002,0.002,-0.000,1.000,0.000,-22.25,2.80,avoid,1,0,1,0.299,-9.47,5594,10,45.569
790,87.4929,108.709,0.1101,-32.864,-135.014,0.000,-0.1429,0.013,0.013,-0.002,1.000,0.000,-28.86,2.80,avoid,1,0,1,0.298,-9.49,5603,9,45.569
791,87.6135,108.825,0.1107,-32.864,-135.014,0.000,-0.1431,0.004,0.004,-0.001,1.000,0.000,-22.22,2.80,avoid,5,0,5,0.298,-9.50,5613,10,45.568
792,87.7170,108.929,0.1100,-32.864,-135.013,0.000,-0.1432,0.006,0.006,-0.001,1.000,0.000,-15.61,2.80,avoid,5,0,5,0.297,-9.51,5622,9,45.568
793,87.8290,109.044,0.1105,-32.864,-135.013,0.000,-0.1434,0.006,0.006,-0.001,1.000,0.000,-8.99,2.80,avoid,5,0,5,0.297,-9.51,5632,10,45.567
794,87.9361,109.148,0.1102,-32.863,-135.012,0.000,-0.1436,0.008,0.008,-0.001,1.000,0.000,-8.98,2.80,avoid,5,0,5,0.296,-9.53,5641,9,45.566
795,88.0482,109.264,0.1108,-32.863,-135.010,0.000,-0.1440,0.014,0.014,-0.002,1.000,0.000,-15.63,2.80,avoid,2,0,2,0.295,-9.55,5651,10,45.565
796,88.1549,109.369,0.1115,-32.862,-135.009,0.000,-0.1446,0.014,0.014,-0.002,1.000,0.000,-22.32,2.80,avoid,1,0,1,0.293,-9.59,5660,9,45.563
797,88.2711,109.485,0.1116,-32.862,-135.008,0.000,-0.1449,0.005,0.005,-0.001,1.000,0.000,-15.63,2.80,avoid,5,0,5,0.292,-9.60,5670,10,45.563
798,88.3875,109.601,0.1110,-32.862,-135.007,0.000,-0.1453,0.006,0.006,-0.001,1.000,0.000,-8.98,2.80,avoid,5,0,5,0.291,-9.62,5680,10,45.562
799,88.4906,109.705,0.1090,-32.861,-135.006,0.000,-0.1457,0.009,0.008,-0.001,1.000,0.000,-8.98,2.80,avoid,5,0,5,0.290,-9.65,5689,9,45.561
800,88.5963,109.812,0.1100,-32.861,-135.005,0.000,-0.1461,0.008,0.008,-0.001,1.000,0.000,-8.98,2.80,avoid,5,0,5,0.289,-9.67,5698,9,45.559
801,88.7136,109.929,0.1108,-32.861,-135.004,0.000,-0.1465,0.008,0.008,-0.001,1.000,0.000,-8.98,3.00,replan,5,0,6,0.288,-9.69,5708,10,45.558
802,88.8158,110.031,0.1093,-32.860,-135.003,0.000,-0.1468,0.004,0.004,-0.001,1.000,0.000,-8.97,3.00,replan,5,0,6,0.287,-9.71,5717,9,45.557
803,88.9294,110.145,0.1100,-32.860,-135.002,0.000,-0.1473,0.010,0.009,-0.001,1.000,0.000,-8.97,3.00,replan,5,0,6,0.286,-9.74,5727,10,45.556
804,89.0445,110.260,0.1113,-32.860,-135.000,0.000,-0.1477,0.011,0.011,-0.002,1.000,0.000,-8.97,3.00,replan,5,0,6,0.285,-9.76,5737,10,45.555
805,89.1476,110.364,0.1105,-32.859,-134.999,0.000,-0.1481,0.012,0.012,-0.002,1.000,0.000,-8.97,3.00,replan,5,0,6,0.283,-9.79,5746,9,45.554
806,89.2654,110.481,0.1095,-32.859,-134.998,0.000,-0.1487,0.009,0.009,-0.001,1.000,0.000,-8.96,3.00,replan,5,0,6,0.282,-9.82,5756,10,45.552
807,89.3745,110.587,0.1100,-32.859,-134.996,0.000,-0.1491,0.010,0.010,-0.001,1.000,0.000,-2.36,3.00,replan,15,0,1,0.281,-9.84,5765,9,45.551
808,89.4831,110.697,0.1116,-32.858,-134.995,0.000,-0.1496,0.018,0.018,-0.003,1.000,0.000,-8.96,3.00,replan,5,1,0,0.279,-9.87,5774,9,45.550
809,89.6002,110.813,0.1120,-32.857,-134.993,0.000,-0.1504,0.017,0.017,-0.003,1.000,0.000,-8.95,3.00,replan,5,1,0,0.277,-9.92,5784,10,45.547
810,89.7050,110.919,0.1096,-32.857,-134.991,0.000,-0.1510,0.017,0.017,-0.003,1.000,0.000,-2.37,3.00,replan,15,0,1,0.276,-9.95,5793,9,45.546
811,89.8207,111.034,0.1126,-32.856,-134.990,0.000,-0.1515,0.010,0.010,-0.001,1.000,0.000,4.38,3.00,replan,15,0,1,0.274,-9.98,5803,10,45.544
812,89.9251,111.139,0.1089,-32.856,-134.988,0.000,-0.1521,0.018,0.017,-0.003,1.000,0.000,10.92,3.00,replan,15,0,1,0.273,-10.02,5812,9,45.543
813,90.0397,111.254,0.1107,-32.854,-134.986,0.000,-0.1531,0.030,0.029,-0.005,1.000,0.000,4.27,3.00,replan,4,0,4,0.270,-10.07,5822,10,45.540
814,90.1546,111.369,0.1110,-32.853,-134.983,0.000,-0.1542,0.020,0.020,-0.003,1.000,0.000,-2.39,3.00,replan,4,0,5,0.267,-10.13,5832,10,45.537
815,90.2549,111.472,0.1092,-32.853,-134.982,0.000,-0.1547,0.011,0.011,-0.002,1.000,0.000,-8.94,3.20,merge,4,0,5,0.266,-10.16,5841,9,45.536
816,90.3704,111.586,0.1111,-32.853,-134.980,0.000,-0.1552,0.008,0.008,-0.001,1.000,0.000,-8.91,3.20,merge,5,0,5,0.265,-10.19,5851,10,45.535
817,90.4773,111.691,0.1081,-32.853,-134.980,0.000,-0.1555,0.009,0.009,-0.001,1.000,0.000,-8.91,3.20,merge,5,1,0,0.264,-10.21,5860,9,45.534
818,90.5841,111.797,0.1086,-32.852,-134.978,0.000,-0.1560,0.015,0.015,-0.002,1.000,0.000,-8.90,3.20,merge,5,1,0,0.263,-10.24,5869,9,45.533
819,90.6903,111.907,0.1111,-32.852,-134.977,0.000,-0.1565,0.012,0.012,-0.002,1.000,0.000,-2.24,3.20,merge,15,0,1,0.261,-10.27,5878,9,45.531
820,90.8068,112.023,0.1114,-32.851,-134.975,0.000,-0.1571,0.014,0.014,-0.002,1.000,0.000,4.45,3.20,merge,15,0,1,0.260,-10.30,5888,10,45.529
821,90.9136,112.128,0.1101,-32.850,-134.974,0.000,-0.1576,0.018,0.018,-0.003,1.000,0.000,11.05,3.20,merge,15,0,1,0.258,-10.33,5897,9,45.528
822,91.0335,112.247,0.1105,-32.849,-134.971,0.000,-0.1585,0.022,0.021,-0.003,1.000,0.000,17.68,3.20,merge,15,0,1,0.256,-10.38,5907,10,45.525
823,91.1408,112.356,0.1111,-32.848,-134.969,0.000,-0.1594,0.020,0.020,-0.003,1.000,0.000,11.02,3.20,merge,4,0,5,0.253,-10.43,5916,9,45.522
824,91.2474,112.464,0.1096,-32.847,-134.966,0.000,-0.1606,0.020,0.020,-0.003,1.000,0.000,4.44,3.20,merge,4,0,5,0.251,-10.50,5925,9,45.520
825,91.3629,112.579,0.1120,-32.847,-134.964,0.000,-0.1619,0.020,0.020,-0.003,1.000,0.000,11.16,3.20,merge,15,0,1,0.248,-10.58,5935,10,45.517
826,91.4687,112.683,0.1098,-32.846,-134.961,0.000,-0.1628,0.032,0.032,-0.005,1.000,0.000,17.75,3.20,merge,15,0,1,0.246,-10.63,5944,9,45.515
827,91.5867,112.800,0.1101,-32.846,-134.958,0.000,-0.1631,0.027,0.027,-0.004,1.000,0.000,11.14,3.20,merge,5,0,6,0.243,-10.65,5954,10,45.512
828,91.6924,112.906,0.1104,-32.845,-134.955,0.000,-0.1634,0.041,0.040,-0.007,1.000,0.000,4.52,3.20,merge,5,0,5,0.240,-10.66,5963,9,45.510
829,91.8058,113.022,0.1106,-32.845,-134.951,0.000,-0.1638,0.043,0.043,-0.007,1.000,0.000,-2.12,3.20,merge,4,0,5,0.236,-10.69,5973,10,45.506
830,91.9063,113.124,0.1098,-32.844,-134.947,0.000,-0.1641,0.040,0.040,-0.007,1.000,0.000,-8.71,3.20,merge,4,0,6,0.232,-10.70,5982,9,45.503
831,92.0278,113.243,0.1099,-32.844,-134.943,0.000,-0.1644,0.041,0.040,-0.007,1.000,0.000,-15.30,3.20,merge,4,0,5,0.228,-10.72,5992,10,45.499
832,92.1339,113.347,0.1111,-32.844,-134.940,0.000,-0.1645,0.032,0.032,-0.005,1.000,0.000,-20.36,3.20,merge,4,0,5,0.224,-10.72,6001,9,45.496
833,92.2478,113.463,0.1108,-32.844,-134.936,0.000,-0.1645,0.033,0.032,-0.005,1.000,0.000,-20.44,4.00,cruise,4,0,5,0.221,-10.72,6011,10,45.493
834,92.3504,113.566,0.1109,-32.844,-134.933,0.000,-0.1643,0.039,0.038,-0.006,1.000,0.000,-13.78,4.00,cruise,5,0,6,0.218,-10.71,6020,9,45.491
835,92.4634,113.680,0.1108,-32.845,-134.929,0.000,-0.1636,0.044,0.044,-0.007,1.000,0.000,-9.71,4.00,cruise,5,0,6,0.214,-10.68,6030,10,45.488
836,92.5719,113.785,0.1091,-32.845,-134.925,0.000,-0.1632,0.035,0.035,-0.006,1.000,0.000,-9.87,4.00,cruise,5,0,5,0.210,-10.65,6039,9,45.485
837,92.6904,113.901,0.1101,-32.845,-134.920,0.000,-0.1628,0.058,0.057,-0.009,1.000,0.000,-10.08,4.00,cruise,5,0,5,0.204,-10.63,6049,10,45.480
838,92.7888,114.005,0.1095,-32.845,-134.916,0.000,-0.1620,0.045,0.045,-0.007,1.000,0.000,-10.29,4.00,cruise,5,0,5,0.200,-10.58,6058,9,45.477
839,92.9081,114.123,0.1085,-32.845,-134.909,0.000,-0.1614,0.050,0.049,-0.008,1.000,0.000,-10.53,4.00,cruise,5,0,5,0.194,-10.55,6068,10,45.471
840,93.0131,114.229,0.1090,-32.845,-134.904,0.000,-0.1604,0.076,0.075,-0.012,1.000,0.000,-10.78,4.00,cruise,5,0,5,0.188,-10.49,6077,9,45.467
841,93.1144,114.332,0.1084,-32.846,-134.898,0.000,-0.1600,0.041,0.040,-0.007,1.000,0.000,-11.00,4.00,cruise,5,0,6,0.182,-10.47,6086,9,45.462
842,93.2331,114.446,0.1087,-32.846,-134.892,0.000,-0.1593,0.070,0.069,-0.011,1.000,0.000,-11.22,4.00,cruise,5,0,6,0.177,-10.43,6096,10,45.458
843,93.3347,114.552,0.1115,-32.846,-134.887,0.000,-0.1590,0.035,0.034,-0.006,1.000,0.000,-11.39,4.00,cruise,5,0,5,0.172,-10.41,6105,9,45.454
844,93.4520,114.668,0.1098,-32.847,-134.881,0.000,-0.1587,0.049,0.049,-0.008,1.000,0.000,-11.60,3.20,merge,5,0,5,0.166,-10.39,6115,10,45.449
845,93.5543,114.772,0.1107,-32.846,-134.877,0.000,-0.1579,0.049,0.049,-0.008,1.000,0.000,-11.78,3.20,merge,5,0,5,0.162,-10.35,6124,9,45.446
846,93.6778,114.890,0.1091,-32.846,-134.872,0.000,-0.1576,0.040,0.040,-0.006,1.000,0.000,-11.97,3.20,merge,5,0,5,0.157,-10.33,6134,10,45.442
847,93.7787,114.994,0.1109,-32.847,-134.867,0.000,-0.1569,0.065,0.064,-0.010,1.000,0.000,-12.16,3.20,merge,5,0,5,0.152,-10.29,6143,9,45.438
848,93.8889,115.103,0.1105,-32.846,-134.863,0.000,-0.1561,0.030,0.030,-0.005,1.000,0.000,-12.36,3.20,merge,5,0,5,0.148,-10.24,6152,9,45.434
849,94.0039,115.219,0.1103,-32.846,-134.857,0.000,-0.1557,0.033,0.033,-0.005,1.000,0.000,-12.57,3.20,merge,5,0,6,0.142,-10.22,6162,10,45.429
850,94.1180,115.335,0.1119,-32.846,-134.853,0.000,-0.1547,0.063,0.062,-0.010,1.000,0.000,-12.78,3.20,merge,5,0,6,0.138,-10.16,6172,10,45.426
851,94.2256,115.440,0.1106,-32.846,-134.849,0.000,-0.1543,0.028,0.027,-0.004,1.000,0.000,-12.94,3.20,merge,5,0,6,0.133,-10.14,6181,9,45.423
852,94.3417,115.555,0.1115,-32.847,-134.842,0.000,-0.1540,0.058,0.057,-0.009,1.000,0.000,-13.15,3.20,merge,5,0,6,0.127,-10.12,6191,10,45.418
853,94.4538,115.667,0.1115,-32.848,-134.838,0.000,-0.1531,0.049,0.049,-0.007,1.000,0.000,-13.32,3.20,merge,5,0,5,0.123,-10.07,6200,9,45.415
854,94.5553,115.772,0.1107,-32.846,-134.833,0.000,-0.1525,0.045,0.044,-0.007,1.000,0.000,-13.54,3.20,merge,5,0,5,0.118,-10.04,6209,9,45.410
855,94.6743,115.888,0.1091,-32.844,-134.828,0.000,-0.1515,0.057,0.057,-0.009,1.000,0.000,-13.81,3.20,merge,5,1,0,0.113,-9.98,6219,10,45.404
856,94.7770,115.991,0.1109,-32.842,-134.824,0.000,-0.1504,0.052,0.051,-0.008,1.000,0.000,-14.04,3.20,merge,5,1,0,0.109,-9.92,6228,9,45.400
857,94.8922,116.107,0.1093,-32.840,-134.819,0.000,-0.1497,0.044,0.043,-0.007,1.000,0.000,-14.28,3.20,merge,5,1,0,0.104,-9.88,6238,10,45.395
858,94.9980,116.213,0.1100,-32.839,-134.814,0.000,-0.1487,0.058,0.057,-0.009,1.000,0.000,-14.52,3.20,merge,5,1,0,0.099,-9.82,6247,9,45.390
859,95.1103,116.327,0.1105,-32.837,-134.809,0.000,-0.1475,0.068,0.067,-0.010,1.000,0.000,-14.80,3.20,merge,5,1,0,0.094,-9.75,6257,10,45.385
860,95.2172,116.433,0.1108,-32.835,-134.804,0.000,-0.1467,0.034,0.033,-0.005,1.000,0.000,-15.03,3.20,merge,5,1,0,0.089,-9.70,6266,9,45.380
861,95.3373,116.550,0.1107,-32.834,-134.799,0.000,-0.1458,0.046,0.045,-0.007,1.000,0.000,-15.26,4.00,cruise,5,0,5,0.084,-9.66,6276,10,45.374
862,95.4391,116.654,0.1111,-32.833,-134.795,0.000,-0.1448,0.066,0.066,-0.010,1.000,0.000,-15.49,4.00,cruise,5,0,5,0.080,-9.60,6285,9,45.370
863,95.5543,116.769,0.1076,-32.831,-134.790,0.000,-0.1434,0.048,0.048,-0.007,1.000,0.000,-15.76,4.00,cruise,5,0,5,0.075,-9.52,6295,10,45.366
864,95.6567,116.874,0.1093,-32.830,-134.784,0.000,-0.1425,0.050,0.049,-0.007,1.000,0.000,-16.02,4.00,cruise,5,0,5,0.069,-9.47,6304,9,45.360
865,95.7634,116.979,0.1096,-32.830,-134.779,0.000,-0.1411,0.060,0.059,-0.008,1.000,0.000,-16.29,4.00,cruise,5,0,5,0.064,-9.39,6313,9,45.356
866,95.8829,117.095,0.1096,-32.828,-134.773,0.000,-0.1396,0.057,0.057,-0.008,1.000,0.000,-16.59,3.20,merge,5,0,5,0.058,-9.30,6323,10,45.350
867,95.9891,117.204,0.1110,-32.827,-134.770,0.000,-0.1387,0.037,0.036,-0.005,1.000,0.000,-16.77,3.20,merge,5,0,5,0.055,-9.25,6332,9,45.347
868,96.0945,117.311,0.1105,-32.827,-134.765,0.000,-0.1384,0.036,0.035,-0.005,1.000,0.000,-10.14,3.20,merge,6,0,6,0.051,-9.23,6341,9,45.343
869,96.2145,117.429,0.1111,-32.827,-134.761,0.000,-0.1377,0.050,0.050,-0.007,1.000,0.000,-5.73,3.20,merge,6,0,6,0.046,-9.19,6351,10,45.339
870,96.3203,117.536,0.1089,-32.826,-134.757,0.000,-0.1369,0.062,0.062,-0.008,1.000,0.000,-12.26,3.20,merge,5,0,5,0.042,-9.14,6360,9,45.335
871,96.4286,117.643,0.1111,-32.825,-134.751,0.000,-0.1363,0.036,0.036,-0.005,1.000,0.000,-18.93,3.20,merge,5,0,5,0.036,-9.11,6369,9,45.329
872,96.5463,117.761,0.1104,-32.824,-134.745,0.000,-0.1352,0.055,0.055,-0.007,1.000,0.000,-12.30,3.20,merge,6,0,6,0.030,-9.04,6379,10,45.325
873,96.6515,117.867,0.1108,-32.823,-134.741,0.000,-0.1339,0.061,0.060,-0.008,1.000,0.000,-6.74,3.20,merge,6,0,6,0.026,-8.97,6388,9,45.320
874,96.7637,117.976,0.1111,-32.821,-134.736,0.000,-0.1331,0.042,0.042,-0.006,1.000,0.000,-7.00,3.20,merge,6,1,0,0.021,-8.93,6397,9,45.315
875,96.8794,118.092,0.1099,-32.818,-134.730,0.000,-0.1316,0.066,0.066,-0.009,1.000,0.000,-7.35,3.20,merge,6,1,0,0.015,-8.84,6407,10,45.309
876,96.9870,118.200,0.1100,-32.814,-134.727,0.000,-0.1299,0.062,0.061,-0.008,1.000,0.000,-7.66,3.20,merge,6,1,0,0.012,-8.74,6416,9,45.304
877,97.0897,118.304,0.1096,-32.810,-134.721,0.000,-0.1286,0.061,0.061,-0.008,1.000,0.000,-14.24,3.20,merge,5,1,0,0.007,-8.67,6425,9,45.297
878,97.2047,118.420,0.1117,-32.806,-134.716,0.000,-0.1270,0.070,0.070,-0.009,1.000,0.000,-20.94,3.20,merge,4,1,0,0.001,-8.58,6435,10,45.290
879,97.3067,118.524,0.1102,-32.802,-134.713,0.000,-0.1252,0.053,0.053,-0.007,1.000,0.000,-14.33,3.20,merge,15,0,1,0.002,-8.47,6444,9,45.286
880,97.4238,118.639,0.1115,-32.799,-134.707,0.000,-0.1241,0.056,0.056,-0.007,1.000,0.000,-21.01,3.20,merge,4,0,4,0.007,-8.41,6454,10,45.279
881,97.5388,118.754,0.1078,-32.795,-134.703,0.000,-0.1223,0.063,0.063,-0.008,1.000,0.000,-27.49,3.20,merge,3,0,3,0.011,-8.31,6464,10,45.273
882,97.6438,118.861,0.1108,-32.792,-134.699,0.000,-0.1207,0.054,0.054,-0.007,1.000,0.000,-20.84,3.20,merge,5,0,6,0.015,-8.22,6473,9,45.269
883,97.7486,118.966,0.1110,-32.789,-134.693,0.000,-0.1196,0.057,0.057,-0.007,1.000,0.000,-20.94,3.20,merge,5,0,6,0.021,-8.15,6482,9,45.262
884,97.8669,119.082,0.1105,-32.785,-134.688,0.000,-0.1176,0.063,0.063,-0.007,1.000,0.000,-21.28,3.20,merge,5,0,5,0.025,-8.04,6492,10,45.256
885,97.9823,119.197,0.1115,-32.784,-134.684,0.000,-0.1162,0.057,0.056,-0.007,1.000,0.000,-21.54,3.20,merge,5,0,5,0.030,-7.96,6502,10,45.251
886,98.0884,119.302,0.1108,-32.783,-134.679,0.000,-0.1155,0.038,0.038,-0.004,1.000,0.000,-21.74,3.20,merge,5,0,5,0.035,-7.92,6511,9,45.246
887,98.2029,119.418,0.1100,-32.782,-134.673,0.000,-0.1144,0.046,0.046,-0.005,1.000,0.000,-21.96,3.20,merge,5,0,5,0.040,-7.85,6521,10,45.242
888,98.3070,119.524,0.1101,-32.782,-134.671,0.000,-0.1136,0.040,0.039,-0.004,1.000,0.000,-22.09,3.20,merge,5,0,6,0.043,-7.81,6530,9,45.240
889,98.4242,119.638,0.1100,-32.782,-134.666,0.000,-0.1133,0.028,0.028,-0.003,1.000,0.000,-22.23,4.00,cruise,5,0,6,0.048,-7.79,6540,10,45.236
890,98.5309,119.743,0.1103,-32.782,-134.662,0.000,-0.1128,0.042,0.041,-0.005,1.000,0.000,-22.36,4.00,cruise,5,0,5,0.052,-7.76,6549,9,45.232
891,98.6456,119.860,0.1105,-32.782,-134.658,0.000,-0.1119,0.054,0.054,-0.006,1.000,0.000,-22.52,4.00,cruise,5,0,5,0.056,-7.71,6559,10,45.229
